-146.247,-200.738,407,0
-111.54,-191.453,407,0
-112.867,-167.8,407,0
-122.151,-145.915,407,0
-212.564,-156.084,407,0
-260.534,-156.084,407,0
-252.576,-176.421,407,0
-149.734,-215.147,374,1
-117.528,-184.94,374,1
-118.86,-170.28,374,1
-118.638,-156.065,374,1
-199.488,-151.178,374,1
-161.951,-177.61,374,1
-143.959,-201.598,374,1
-106.644,-203.597,374,1
-108.199,-218.257,374,1
-208.595,-165.616,374,1
-154.177,-144.515,374,1
-175.055,-217.59,374,1
-176.61,-216.924,384,1
-161.062,-216.702,384,1
-143.515,-211.371,384,1
-127.079,-186.272,384,1
-117.528,-168.947,384,1
-199.488,-157.397,384,1
-190.826,-169.836,390,1
-129.078,-186.717,390,1
-118.416,-167.615,390,1
-176.61,-216.48,392,1
-189.715,-174.944,392,1
-128.189,-186.939,392,1
-117.972,-167.17,392,1
-123.525,-167.837,398,1
-124.191,-166.948,406,1
-124.413,-168.059,400,1
-178.387,-190.048,400,1
-129.966,-151.844,400,1
-138.637,-211.531,388,1
-129.022,-185.769,388,1
-116.867,-167.989,388,1
-119.588,-181.959,368,1
-119.225,-171.255,368,1
-182.178,-151.299,368,1
-164.762,-156.56,368,1
-156.235,-171.255,368,1
-203.586,-146.582,368,1
-190.887,-138.055,368,1
-144.987,-200.282,368,1
-132.65,-213.163,358,1
-149.704,-189.76,358,1
-123.761,-176.879,358,1
-139.907,-183.592,358,1
-116.322,-158.374,358,1
-178.006,-175.609,358,1
-161.133,-138.055,358,1
-125.212,-246.545,348,1
-121.765,-212.438,348,1
-158.775,-189.579,348,1
-132.832,-178.693,348,1
-204.856,-129.891,348,1
-115.959,-206.995,336,1
-134.102,-236.748,336,1
-149.341,-203.548,336,1
-115.052,-183.229,336,1
-133.376,-216.429,328,1
-118.318,-218.425,318,1
-106.163,-233.664,318,1
-109.61,-193.388,318,1
-129.747,-204.274,318,1
-111.787,-218.062,306,1
-122.853,-197.017,306,1
